time, Longitude, Longitude, Speed(Kn), Angle(°), Altatude(m),,,,
10:11:22 AM,43.788,-112.0028,24.71,302.57,22552.9,,,,
10:11:24 AM,43.7881,-112.0029,8.67,357.25,22494.8,,,,
10:11:27 AM,43.788,-112.0029,9.54,184.96,22400,,,,
10:11:29 AM,43.7879,-112.0031,16.04,253.86,22335.8,,,,
10:11:31 AM,43.788,-112.0034,24.01,301.08,22272,,,,
10:11:33 AM,43.7881,-112.0036,18,332.82,22209.9,,,,
10:11:36 AM,43.7882,-112.0036,9.66,40.72,22118.8,,,,
10:11:38 AM,43.7882,-112.0035,7.9,136.55,22060.1,,,,
10:11:40 AM,43.788,-112.0035,21.2,197.85,22003.5,,,,
10:11:42 AM,43.7879,-112.0037,24.15,240.99,21946.2,,,,
10:11:44 AM,43.7878,-112.004,17.84,280.24,21885.8,,,,
10:11:47 AM,43.7879,-112.0043,13.39,281.91,21794.5,,,,
10:11:49 AM,43.7878,-112.0044,20.63,243.88,21734.2,,,,
10:11:51 AM,43.7876,-112.0047,31.06,236.63,21675.4,,,,
10:11:54 AM,43.7876,-112.0052,25.82,269.49,21591.1,,,,
10:11:57 AM,43.7875,-112.0054,9.62,236.34,21505.2,,,,
10:11:59 AM,43.7874,-112.0055,13.44,206.02,21447.6,,,,
10:12:01 AM,43.7873,-112.0056,23.19,220.37,21390.9,,,,
10:12:03 AM,43.7873,-112.0058,8.58,338.26,21334.4,,,,
10:12:05 AM,43.7874,-112.0058,9.09,44.43,21278,,,,
10:12:08 AM,43.7875,-112.0057,3.13,36.3,21196.1,,,,
10:12:10 AM,43.7875,-112.0057,5.75,327.2,21139.8,,,,
10:12:13 AM,43.7875,-112.0057,2.92,87.13,21054.8,,,,
10:12:15 AM,43.7875,-112.0057,3.82,16.28,20999.6,,,,
10:12:17 AM,43.7875,-112.0057,6.32,67.15,20948,,,,
10:12:19 AM,43.7875,-112.0056,9.48,213.93,20894.4,,,,
10:12:22 AM,43.7873,-112.0057,12.69,158.25,20810.4,,,,
10:12:24 AM,43.7874,-112.0057,8.32,18.45,20758.9,,,,
10:12:27 AM,43.7875,-112.0057,6.03,75.29,20677.5,,,,
10:12:29 AM,43.7876,-112.0057,11.92,331,20625.1,,,,
10:12:40 AM,43.788,-112.0062,18.25,335.06,20336.1,,,,
10:12:46 AM,43.7881,-112.0066,18.47,314.54,20184.8,,,,
10:12:48 AM,43.7881,-112.0067,2.15,288.32,20135.1,,,,
10:12:50 AM,43.788,-112.0069,11.46,268.27,20084.8,,,,
10:13:06 AM,43.7876,-112.0072,18.4,149.46,19682.7,,,,
10:13:08 AM,43.7875,-112.007,26.98,133.15,19636,,,,
10:13:10 AM,43.7874,-112.007,9.75,176.25,19586.7,,,,
10:13:12 AM,43.7874,-112.007,5.95,200.28,19541.9,,,,
10:13:15 AM,43.7873,-112.007,2.34,194.86,19477.6,,,,
10:13:17 AM,43.7872,-112.0071,10.75,224.05,19435.2,,,,
10:13:19 AM,43.7872,-112.0072,14.08,224.48,19394.7,,,,
10:13:21 AM,43.7871,-112.0072,3.78,258.48,19354.1,,,,
10:13:23 AM,43.7871,-112.0073,14.57,53.18,19312.8,,,,
10:13:26 AM,43.7872,-112.0072,10.62,354.96,19251.4,,,,
10:13:28 AM,43.7872,-112.0072,6.68,217.83,19207.4,,,,
10:13:30 AM,43.7871,-112.0072,5.31,171.91,19160.3,,,,
10:13:34 AM,43.7871,-112.0072,15.01,136.66,19067.5,,,,
10:13:36 AM,43.7871,-112.0071,6.92,39.77,19022.6,,,,
10:13:41 AM,43.787,-112.0069,16.59,96.26,18905.6,,,,
10:13:44 AM,43.7871,-112.0066,18.78,64.42,18840.6,,,,
10:13:46 AM,43.7872,-112.0064,9.65,59.56,18800.8,,,,
10:13:48 AM,43.7872,-112.0064,3.3,37.33,18762,,,,
10:13:50 AM,43.7872,-112.0064,5.04,50.3,18724.2,,,,
10:13:52 AM,43.7873,-112.0063,4.62,72.66,18686.5,,,,
10:13:55 AM,43.7873,-112.0063,0.34,72.66,18629.1,,,,
10:13:57 AM,43.7872,-112.0063,0.13,72.66,18591.6,,,,
10:14:00 AM,43.7872,-112.0063,0.23,72.66,18536,,,,
10:14:02 AM,43.7872,-112.0064,5.49,183.92,18499.5,,,,
10:14:04 AM,43.7871,-112.0064,9.84,188.27,18463.8,,,,
10:14:06 AM,43.787,-112.0064,8.83,164.98,18426.8,,,,
10:14:12 AM,43.7868,-112.0062,8.47,156.78,18317.7,,,,
10:14:14 AM,43.7867,-112.0061,6.8,135.77,18281.6,,,,
10:14:17 AM,43.7867,-112.0061,5.46,170.46,18227.3,,,,
10:14:19 AM,43.7867,-112.0061,5.16,142.43,18191,,,,
10:14:21 AM,43.7867,-112.006,0.17,142.43,18154.3,,,,
10:14:23 AM,43.7867,-112.006,0.18,142.43,18118.1,,,,
10:14:25 AM,43.7867,-112.006,0.28,142.43,18082.5,,,,
10:14:28 AM,43.7867,-112.0059,8.27,109.67,18027.4,,,,
10:14:30 AM,43.7867,-112.0058,6.47,85.88,17991.8,,,,
10:14:33 AM,43.7867,-112.0057,7.95,77.62,17940.1,,,,
10:14:35 AM,43.7867,-112.0056,5.46,93.56,17904,,,,
10:14:37 AM,43.7867,-112.0055,1.99,90.59,17867.9,,,,
10:14:44 AM,43.7865,-112.0054,9.48,145.67,17748,,,,
10:14:50 AM,43.7863,-112.0052,9.7,147.95,17640.9,,,,
10:14:52 AM,43.7862,-112.0051,13.67,146.5,17605.3,,,,
10:14:54 AM,43.7861,-112.005,16.76,142.05,17570.4,,,,
10:14:57 AM,43.786,-112.0048,15.78,152.29,17517.1,,,,
10:14:59 AM,43.7858,-112.0047,18.04,155.52,17480.9,,,,
10:15:01 AM,43.7858,-112.0044,24.11,100.63,17442.9,,,,
10:15:03 AM,43.7857,-112.0042,16.43,134.75,17408.4,,,,
10:15:08 AM,43.7856,-112.0038,9.69,76.42,17311.1,,,,
10:15:10 AM,43.7857,-112.0035,20.09,101.73,17274.1,,,,
10:15:14 AM,43.7856,-112.0032,15.47,118.2,17198.3,,,,
10:15:16 AM,43.7856,-112.0029,23.39,87.63,17160.7,,,,
10:15:19 AM,43.7856,-112.0025,25.16,78.37,17106.3,,,,
10:15:21 AM,43.7857,-112.0023,17.8,104.48,17069.8,,,,
10:15:24 AM,43.7856,-112.002,18.67,135.06,17012.6,,,,
10:15:26 AM,43.7855,-112.0018,12.75,125.11,16973.2,,,,
10:15:28 AM,43.7855,-112.0017,9.63,129.49,16935.9,,,,
10:15:30 AM,43.7854,-112.0015,22.26,93.03,16897.3,,,,
10:15:33 AM,43.7853,-112.0011,27.07,109.49,16836.7,,,,
10:15:41 AM,43.7849,-112.0001,25.13,119.44,16691,,,,
10:15:43 AM,43.7848,-111.9999,25.41,116.91,16654.4,,,,
10:15:48 AM,43.7844,-111.9992,31.88,125.86,16562.9,,,,
10:15:50 AM,43.7842,-111.9989,26.13,134.45,16525.1,,,,
10:15:57 AM,43.7836,-111.9977,40.24,119.03,16394.6,,,,
10:15:59 AM,43.7835,-111.9972,33.79,105.98,16357.9,,,,
10:16:01 AM,43.7833,-111.9968,37.56,120.53,16323.1,,,,
10:16:03 AM,43.7831,-111.9964,41.01,131.78,16287.5,,,,
10:16:05 AM,43.7829,-111.9962,24.46,133.38,16253.8,,,,
10:16:07 AM,43.7828,-111.9959,18.01,112.46,16218.9,,,,
10:16:13 AM,43.7828,-111.995,33.15,103.3,16111.3,,,,
10:16:15 AM,43.7827,-111.9945,36.42,98.88,16078.5,,,,
10:16:17 AM,43.7826,-111.9941,36.51,101.32,16046.4,,,,
10:16:23 AM,43.7825,-111.9931,15.6,114.53,15945.4,,,,
10:16:30 AM,43.782,-111.9927,16.96,163.18,15829.3,,,,
10:16:32 AM,43.7819,-111.9926,5.87,130.38,15794,,,,
10:16:42 AM,43.7814,-111.9916,20.38,105.32,15623,,,,
10:16:44 AM,43.7814,-111.9914,22.68,108.24,15588.6,,,,
10:16:46 AM,43.7813,-111.9912,12.28,122.55,15554.9,,,,
10:16:49 AM,43.7811,-111.991,21.19,123.71,15506.7,,,,
10:16:51 AM,43.7809,-111.9907,32.43,139.26,15473.8,,,,
10:16:57 AM,43.7805,-111.9899,24.29,129.31,15372.2,,,,
10:16:59 AM,43.7804,-111.9897,35.44,136.2,15337.7,,,,
10:17:02 AM,43.78,-111.9891,41.26,124.62,15288.9,,,,
10:17:04 AM,43.7799,-111.9887,32.81,126.08,15255.6,,,,
10:17:06 AM,43.7798,-111.9883,42.61,120.11,15219.1,,,,
10:17:09 AM,43.7795,-111.9876,41.58,121.09,15168,,,,
10:17:11 AM,43.7793,-111.9872,48.73,137.78,15135.8,,,,
10:17:14 AM,43.7788,-111.9865,55.17,129.25,15089.5,,,,
10:17:16 AM,43.7785,-111.9859,55.57,127.52,15060.3,,,,
10:17:18 AM,43.7783,-111.9855,47.76,120.27,15029.4,,,,
10:17:21 AM,43.778,-111.9848,33.02,103.88,14983.9,,,,
10:17:23 AM,43.7779,-111.9844,31.11,116.83,14954.9,,,,
10:17:25 AM,43.7779,-111.984,33.09,101.49,14927.9,,,,
10:17:27 AM,43.7778,-111.9836,49.03,111.08,14897.4,,,,
10:17:29 AM,43.7777,-111.983,41.43,112.64,14868.4,,,,
10:17:31 AM,43.7776,-111.9826,34.06,98.35,14839.4,,,,
10:17:34 AM,43.7776,-111.9819,35.63,99.6,14794.9,,,,
10:17:36 AM,43.7775,-111.9814,40.36,105.42,14763.3,,,,
10:17:42 AM,43.7771,-111.9797,43.63,106.4,14671.2,,,,
10:17:44 AM,43.777,-111.9792,46.4,111.45,14639.2,,,,
10:17:46 AM,43.7769,-111.9786,46.64,97.94,14609,,,,
10:17:52 AM,43.7765,-111.9771,45.98,114.2,14511.6,,,,
10:17:54 AM,43.7764,-111.9765,34.75,103.13,14480.2,,,,
10:17:56 AM,43.7763,-111.976,53.24,107.62,14449.6,,,,
10:17:59 AM,43.7762,-111.9751,45.38,102.34,14407.4,,,,
10:18:01 AM,43.7761,-111.9746,41.74,105.03,14378.4,,,,
10:18:04 AM,43.7759,-111.9738,47.19,102.24,14333.7,,,,
10:18:06 AM,43.7759,-111.9734,38.14,96.8,14303,,,,
10:18:11 AM,43.7756,-111.9721,49.02,103.91,14228.8,,,,
10:18:14 AM,43.7755,-111.9712,46.72,98.18,14183.7,,,,
10:18:17 AM,43.7755,-111.9704,39.73,91.12,14141.5,,,,
10:18:19 AM,43.7755,-111.9699,41.91,106.87,14113.6,,,,
10:18:21 AM,43.7754,-111.9693,43.19,106.46,14083.1,,,,
10:18:24 AM,43.7753,-111.9685,37.1,96.09,14040.4,,,,
10:18:26 AM,43.7752,-111.968,44.57,104.51,14008.1,,,,
10:18:28 AM,43.7752,-111.9674,41.92,91.3,13980,,,,
10:18:30 AM,43.7752,-111.9669,38.26,79.01,13951,,,,
10:18:32 AM,43.7753,-111.9664,39.66,87.42,13922.4,,,,
10:18:35 AM,43.7752,-111.9657,40.75,102.26,13881.6,,,,
10:18:37 AM,43.7751,-111.9652,38.26,106.05,13855.6,,,,
10:18:39 AM,43.775,-111.9647,42.87,109.08,13829.4,,,,
10:18:41 AM,43.7749,-111.9642,42.63,96.88,13801.6,,,,
10:18:44 AM,43.7749,-111.9635,36.2,86.01,13761.7,,,,
10:18:49 AM,43.7747,-111.9621,50.77,96.63,13691.5,,,,
10:18:51 AM,43.7746,-111.9616,44.81,114.44,13661.4,,,,
10:18:53 AM,43.7745,-111.9611,33,94.6,13631.3,,,,
10:18:55 AM,43.7745,-111.9607,37.17,84.85,13602.3,,,,
10:18:58 AM,43.7745,-111.9599,35.07,87.47,13562.3,,,,
10:19:00 AM,43.7745,-111.9595,34.1,92.2,13536.4,,,,
10:19:02 AM,43.7745,-111.959,36.26,82.54,13510.6,,,,
10:19:04 AM,43.7745,-111.9584,48.2,104.36,13482.7,,,,
10:19:06 AM,43.7744,-111.9578,51.06,98.37,13456.2,,,,
10:19:08 AM,43.7744,-111.9573,37.6,90.54,13428,,,,
10:19:11 AM,43.7745,-111.9566,33.7,74.27,13383.7,,,,
10:19:13 AM,43.7745,-111.9561,33.69,79.35,13355.9,,,,
10:19:15 AM,43.7746,-111.9557,31.99,93.99,13327.7,,,,
10:19:18 AM,43.7745,-111.955,39.57,105.79,13283.1,,,,
10:19:20 AM,43.7744,-111.9544,43.46,89.74,13253.5,,,,
10:19:22 AM,43.7744,-111.9539,37.91,79.85,13224.3,,,,
10:19:25 AM,43.7745,-111.9533,29.3,88.86,13180.2,,,,
10:19:27 AM,43.7744,-111.9528,39.81,102.92,13150.6,,,,
10:19:29 AM,43.7744,-111.9522,45.34,84.14,13121.6,,,,
10:19:31 AM,43.7744,-111.9517,36.59,78.95,13092.4,,,,
10:19:34 AM,43.7744,-111.9511,28.88,98.09,13048.5,,,,
10:19:36 AM,43.7743,-111.9507,38.78,111.42,13018.3,,,,
10:19:38 AM,43.7743,-111.9501,48.56,99.99,12988.5,,,,
10:19:40 AM,43.7743,-111.9495,40.84,85.3,12960.4,,,,
10:19:43 AM,43.7742,-111.9488,33.82,96.39,12917.9,,,,
10:19:45 AM,43.7741,-111.9484,40.87,114.75,12888.8,,,,
10:19:48 AM,43.774,-111.9475,47.3,101.24,12845,,,,
10:19:50 AM,43.774,-111.947,38.82,81.5,12816.8,,,,
10:19:52 AM,43.774,-111.9465,32.95,85.42,12788.5,,,,
10:19:55 AM,43.7739,-111.9458,38.19,106.14,12746.5,,,,
10:19:57 AM,43.7739,-111.9452,47.67,90.47,12717.8,,,,
10:19:59 AM,43.7739,-111.9447,39.67,78.59,12689.2,,,,
10:20:01 AM,43.7739,-111.9443,29.12,87.91,12660.7,,,,
10:20:04 AM,43.7738,-111.9437,32.63,113.62,12617.3,,,,
10:20:06 AM,43.7737,-111.9431,43.04,107.58,12588.4,,,,
10:20:08 AM,43.7737,-111.9426,43.7,91.88,12560.4,,,,
10:20:10 AM,43.7737,-111.9421,30.74,88.05,12532.4,,,,
10:20:13 AM,43.7737,-111.9416,31.8,101.72,12490.7,,,,
10:20:16 AM,43.7735,-111.941,32.34,111.62,12452.3,,,,
10:20:18 AM,43.7734,-111.9406,33.14,115.58,12426.4,,,,
10:20:20 AM,43.7733,-111.9402,30.1,115.13,12402,,,,
10:20:22 AM,43.7732,-111.9399,31.14,112.92,12377.6,,,,
10:20:24 AM,43.7731,-111.9394,41.08,103.27,12351.5,,,,
10:20:27 AM,43.773,-111.9386,42.68,87.11,12312.3,,,,
10:20:29 AM,43.7731,-111.9383,27.96,92.09,12286.8,,,,
10:20:31 AM,43.773,-111.9378,36.34,90.32,12260.3,,,,
10:20:34 AM,43.7731,-111.937,47.12,87.96,12221.4,,,,
10:20:36 AM,43.7731,-111.9365,40.94,80.06,12196.7,,,,
10:20:38 AM,43.7732,-111.936,36.35,73.73,12171.3,,,,
10:20:40 AM,43.7732,-111.9356,28.27,87.36,12146.1,,,,
10:20:43 AM,43.7733,-111.935,37.27,83.28,12104.9,,,,
10:20:45 AM,43.7733,-111.9345,34.87,96.91,12078.7,,,,
10:20:48 AM,43.7733,-111.9337,44.27,100.16,12037.6,,,,
10:20:50 AM,43.7732,-111.9333,34.02,98.1,12012.6,,,,
10:20:52 AM,43.7732,-111.9328,37.44,89.04,11987.8,,,,
10:20:55 AM,43.7732,-111.9321,42.07,82.68,11951.2,,,,
10:20:57 AM,43.7733,-111.9316,38.28,85.55,11925.8,,,,
10:20:59 AM,43.7733,-111.9311,33.65,89.02,11901.4,,,,
10:21:02 AM,43.7733,-111.9304,32.91,94.37,11864.5,,,,
10:21:04 AM,43.7733,-111.9301,21.7,97.13,11840.1,,,,
10:21:06 AM,43.7733,-111.9297,25.76,92.59,11815.4,,,,
10:21:08 AM,43.7733,-111.9294,27.4,80.72,11789.2,,,,
10:21:10 AM,43.7734,-111.929,29.94,83.09,11764,,,,
10:21:12 AM,43.7734,-111.9286,30.54,95.38,11739,,,,
10:21:15 AM,43.7733,-111.9281,28.39,96.14,11702.6,,,,
10:21:17 AM,43.7733,-111.9276,31.34,97.73,11678.7,,,,
10:21:19 AM,43.7732,-111.9272,34.98,93.8,11655.8,,,,
10:21:21 AM,43.7732,-111.9267,31.83,87.7,11632.4,,,,
10:21:24 AM,43.7731,-111.9261,26.02,99.62,11596.7,,,,
10:21:26 AM,43.7731,-111.9257,28.34,103.42,11574,,,,
10:21:28 AM,43.7731,-111.9253,35.44,81.92,11547.8,,,,
10:21:30 AM,43.7731,-111.925,29.12,95.35,11526,,,,
10:21:32 AM,43.7731,-111.9246,25.91,89.39,11502.4,,,,
10:21:34 AM,43.7731,-111.9243,28.12,90.21,11480.5,,,,
10:21:37 AM,43.7731,-111.9237,30.98,89.56,11441.9,,,,
10:21:39 AM,43.7731,-111.9233,33.87,91.23,11417.9,,,,
10:21:41 AM,43.7731,-111.9228,36.16,94.63,11393.4,,,,
10:21:43 AM,43.7731,-111.9224,34.86,96.19,11370.5,,,,
10:21:46 AM,43.773,-111.9217,36,97.29,11335.6,,,,
10:21:48 AM,43.773,-111.9212,33.41,80.6,11312.5,,,,
10:21:51 AM,43.773,-111.9205,28.95,97.64,11279.1,,,,
10:21:56 AM,43.7731,-111.9192,39.11,82.08,11219.2,,,,
10:21:58 AM,43.7731,-111.9187,42.57,76.07,11195.6,,,,
10:22:00 AM,43.7732,-111.9183,32.46,79.81,11171.2,,,,
10:22:02 AM,43.7732,-111.9179,29.24,93.81,11145.7,,,,
10:22:04 AM,43.7731,-111.9175,40.24,98.09,11122,,,,
10:22:06 AM,43.7731,-111.9169,45.01,83.34,11097.6,,,,
10:22:08 AM,43.7732,-111.9164,37.85,77.75,11071.8,,,,
10:22:11 AM,43.7732,-111.9157,33.77,93.54,11034.8,,,,
10:22:13 AM,43.7732,-111.9152,41.91,88.01,11009.6,,,,
10:22:15 AM,43.7732,-111.9147,35.24,82.61,10983.4,,,,
10:22:18 AM,43.7733,-111.9141,29.61,91.16,10942.4,,,,
10:22:20 AM,43.7732,-111.9136,43.52,90.96,10917.5,,,,
10:22:23 AM,43.7733,-111.9129,38.78,78.31,10880,,,,
10:22:25 AM,43.7733,-111.9124,36.07,95.31,10854.2,,,,
10:22:27 AM,43.7732,-111.912,41.73,92.08,10828.3,,,,
10:22:30 AM,43.7733,-111.9112,35.07,80.1,10791,,,,
10:22:32 AM,43.7733,-111.9109,28.3,77.27,10768.2,,,,
10:22:34 AM,43.7733,-111.9105,30.5,94.82,10745.4,,,,
10:22:36 AM,43.7733,-111.9099,44.7,83.41,10721,,,,
10:22:38 AM,43.7734,-111.9094,37.84,70.14,10696,,,,
10:22:40 AM,43.7735,-111.909,28.37,77.04,10670.7,,,,
10:22:43 AM,43.7735,-111.9084,34.79,92.43,10634.7,,,,
10:22:45 AM,43.7735,-111.9078,43.2,85.77,10610.1,,,,
10:22:47 AM,43.7736,-111.9074,31.74,72.78,10585,,,,
10:22:49 AM,43.7736,-111.9071,27,87.86,10559.6,,,,
10:22:52 AM,43.7736,-111.9064,35.32,94.48,10523.4,,,,
10:22:54 AM,43.7737,-111.9059,42.05,82.9,10499,,,,
10:22:56 AM,43.7738,-111.9055,27.83,73.53,10474.4,,,,
10:22:58 AM,43.7738,-111.9052,22.71,80.15,10448.5,,,,
10:23:00 AM,43.7737,-111.9048,33.4,101.06,10423.7,,,,
10:23:02 AM,43.7737,-111.9044,35.29,83.83,10400.1,,,,
10:23:05 AM,43.7738,-111.9038,25.94,76.03,10364.5,,,,
10:23:07 AM,43.7738,-111.9035,29.15,105.06,10339.4,,,,
10:23:09 AM,43.7737,-111.9031,36.79,92.39,10315.1,,,,
10:23:12 AM,43.7738,-111.9024,32.63,77.29,10278.9,,,,
10:23:14 AM,43.7738,-111.9021,24.64,85.57,10254.4,,,,
10:23:16 AM,43.7738,-111.9017,36.39,94.74,10229.7,,,,
10:23:19 AM,43.7738,-111.901,36.32,81.79,10193.9,,,,
10:23:21 AM,43.7738,-111.9007,27.66,96.92,10170.4,,,,
10:23:24 AM,43.7738,-111.9001,36.38,98.76,10134.3,,,,
10:23:26 AM,43.7738,-111.8996,30.33,81.39,10110.8,,,,
10:23:29 AM,43.7738,-111.8991,27.34,97.73,10076,,,,
10:23:31 AM,43.7738,-111.8986,34.36,95.41,10052.7,,,,
10:23:34 AM,43.7738,-111.8981,26.93,92.3,10016.9,,,,
10:23:36 AM,43.7737,-111.8977,28.57,108.39,9993.6,,,,
10:23:38 AM,43.7736,-111.8973,33.84,93.38,9971.1,,,,
10:23:41 AM,43.7736,-111.8967,28.72,87.69,9938.2,,,,
10:23:43 AM,43.7736,-111.8963,33.11,103.64,9914.3,,,,
10:23:45 AM,43.7735,-111.8958,38.88,88.78,9890.3,,,,
10:23:48 AM,43.7736,-111.8952,29.76,83.33,9856,,,,
10:23:50 AM,43.7735,-111.8949,28.07,107.81,9833.4,,,,
10:23:52 AM,43.7735,-111.8944,36.5,94.42,9810.9,,,,
10:23:55 AM,43.7735,-111.8938,30.1,80.48,9776,,,,
10:23:57 AM,43.7735,-111.8935,29.52,100.42,9752.5,,,,
10:24:00 AM,43.7735,-111.8929,31.4,88.44,9718,,,,
10:24:02 AM,43.7735,-111.8925,28.09,95.12,9694.6,,,,
10:24:04 AM,43.7735,-111.8921,30.31,96.43,9671.5,,,,
10:24:06 AM,43.7735,-111.8917,29.85,81.47,9649.1,,,,
10:24:08 AM,43.7735,-111.8913,26.53,101.51,9627.8,,,,
10:24:11 AM,43.7734,-111.8907,34.85,95.97,9593.2,,,,
10:24:13 AM,43.7735,-111.8904,28.42,84.75,9570,,,,
10:24:16 AM,43.7734,-111.8899,26.37,101.21,9536.3,,,,
10:24:18 AM,43.7734,-111.8895,33.05,94.12,9513.6,,,,
10:24:20 AM,43.7735,-111.8891,28.94,72,9490.2,,,,
10:24:23 AM,43.7735,-111.8886,21.94,91.71,9454.2,,,,
10:24:25 AM,43.7734,-111.8882,31.53,102.55,9430.6,,,,
10:24:27 AM,43.7734,-111.8878,31.39,82.94,9408.1,,,,
10:24:29 AM,43.7735,-111.8875,22.51,90.9,9384.6,,,,
10:24:32 AM,43.7734,-111.887,28.54,102.4,9350.5,,,,
10:24:34 AM,43.7734,-111.8866,31.52,81.21,9327.8,,,,
10:24:37 AM,43.7735,-111.8861,20.28,77.7,9295.1,,,,
10:24:39 AM,43.7735,-111.8859,19.66,111.09,9275,,,,
10:24:41 AM,43.7735,-111.8855,29.98,98.69,9253.6,,,,
10:24:43 AM,43.7735,-111.8852,31.78,88.86,9232.4,,,,
10:24:46 AM,43.7735,-111.8847,24.16,80.77,9198.3,,,,
10:24:48 AM,43.7735,-111.8844,21.35,99.45,9175.2,,,,
10:24:50 AM,43.7734,-111.884,30.33,105.63,9152.5,,,,
10:24:52 AM,43.7734,-111.8836,33.49,81.23,9129.5,,,,
10:24:54 AM,43.7735,-111.8832,25.93,71.71,9107.6,,,,
10:24:57 AM,43.7736,-111.8828,19.71,81.03,9074.9,,,,
10:24:59 AM,43.7735,-111.8825,28.19,104.38,9052.2,,,,
10:25:01 AM,43.7735,-111.8821,33.65,91.5,9029.4,,,,
10:25:03 AM,43.7735,-111.8817,25.69,82.13,9006.8,,,,
10:25:05 AM,43.7735,-111.8814,20.88,96.36,8983,,,,
10:25:08 AM,43.7735,-111.8809,30.51,104.21,8947.5,,,,
10:25:10 AM,43.7735,-111.8805,30.06,84.31,8924.7,,,,
10:25:12 AM,43.7735,-111.8802,22.8,85.44,8901.5,,,,
10:25:14 AM,43.7734,-111.88,27.27,109.94,8878.5,,,,
10:25:17 AM,43.7734,-111.8794,31.03,94.6,8843.4,,,,
10:25:19 AM,43.7734,-111.8791,25.58,80.67,8820.2,,,,
10:25:22 AM,43.7733,-111.8787,23.71,111.98,8785.6,,,,
10:25:24 AM,43.7733,-111.8783,31,99.97,8763.3,,,,
10:25:26 AM,43.7733,-111.8779,21.77,90.43,8741.4,,,,
10:25:29 AM,43.7732,-111.8775,24.33,106.95,8708.3,,,,
10:25:31 AM,43.7732,-111.8771,28.7,95.02,8686.6,,,,
10:25:33 AM,43.7732,-111.8768,18.77,87.66,8664.6,,,,
10:25:36 AM,43.7731,-111.8765,23.27,112.28,8630.6,,,,
10:25:38 AM,43.773,-111.8761,31.46,97.11,8608.1,,,,
10:25:40 AM,43.773,-111.8757,26.04,76.15,8587,,,,
10:25:43 AM,43.7731,-111.8753,18.09,87.35,8553.7,,,,
10:25:45 AM,43.773,-111.875,23.05,109.64,8531.5,,,,
10:25:47 AM,43.7729,-111.8747,30.84,90.39,8509.5,,,,
10:25:50 AM,43.773,-111.8742,26.4,78.06,8475.5,,,,
10:25:52 AM,43.773,-111.8739,19.87,98.82,8453.4,,,,
10:25:54 AM,43.7729,-111.8735,31.84,100.63,8431.9,,,,
10:25:57 AM,43.7729,-111.873,27.76,82.82,8399.3,,,,
10:25:59 AM,43.7729,-111.8727,22.58,102.96,8377.5,,,,
10:26:01 AM,43.7728,-111.8724,26.7,102.25,8355.4,,,,
10:26:04 AM,43.7728,-111.8719,28.69,87,8322.1,,,,
10:26:06 AM,43.7728,-111.8717,17.28,84.9,8299.9,,,,
10:26:08 AM,43.7728,-111.8714,24.13,102.03,8278.2,,,,
10:26:11 AM,43.7728,-111.871,22.79,84.1,8245.3,,,,
10:26:13 AM,43.7729,-111.8708,16.87,72.42,8222.7,,,,
10:26:15 AM,43.7728,-111.8706,21.13,104.62,8200.6,,,,
10:26:18 AM,43.7728,-111.8701,27.67,90.3,8167.8,,,,
10:26:20 AM,43.7728,-111.8698,21.83,77.93,8145.1,,,,
10:26:22 AM,43.7728,-111.8695,19.01,105.29,8122.9,,,,
10:26:24 AM,43.7727,-111.8692,30.02,95.7,8100.3,,,,
10:26:26 AM,43.7728,-111.8689,29.17,87.36,8078.1,,,,
10:26:28 AM,43.7728,-111.8686,18.26,97.45,8056.6,,,,
10:26:31 AM,43.7727,-111.8682,24.97,114.54,8024.4,,,,
10:26:33 AM,43.7726,-111.8678,30.54,96.67,8003.4,,,,
10:26:35 AM,43.7726,-111.8675,18.81,87.32,7982.5,,,,
10:26:38 AM,43.7726,-111.8671,22.08,113.8,7949.5,,,,
10:26:40 AM,43.7725,-111.8667,29.32,107.66,7926.9,,,,
10:26:43 AM,43.7725,-111.8662,28.56,85.03,7894.7,,,,
10:26:45 AM,43.7725,-111.8659,21.71,81.49,7874.4,,,,
10:26:47 AM,43.7725,-111.8657,19.38,107.91,7853.6,,,,
10:26:49 AM,43.7724,-111.8653,28.3,114.54,7832.2,,,,
10:26:51 AM,43.7723,-111.8649,29.97,96,7810.6,,,,
10:26:54 AM,43.7723,-111.8645,21.86,104.33,7778.8,,,,
10:26:56 AM,43.7722,-111.8642,30.22,114.76,7757.4,,,,
10:26:59 AM,43.7721,-111.8636,30.26,96.12,7725.8,,,,
10:27:01 AM,43.7721,-111.8633,24.69,87.01,7704.2,,,,
10:27:03 AM,43.7721,-111.8631,22.6,114.71,7683.5,,,,
10:27:06 AM,43.7719,-111.8626,29.6,113.59,7652.5,,,,
10:27:08 AM,43.7718,-111.8622,35.93,105.4,7632.3,,,,
10:27:10 AM,43.7718,-111.8618,24.43,91.24,7611.8,,,,
10:27:12 AM,43.7718,-111.8615,19.48,106.14,7591.5,,,,
10:27:15 AM,43.7716,-111.8611,27.82,115.14,7560.8,,,,
10:27:17 AM,43.7716,-111.8606,33.46,97.22,7539.6,,,,
10:27:20 AM,43.7715,-111.8601,25.43,92.98,7507.6,,,,
10:27:22 AM,43.7715,-111.8599,19.57,107.5,7486.3,,,,
10:27:24 AM,43.7714,-111.8596,30.92,114.75,7466.2,,,,
10:27:27 AM,43.7713,-111.859,33.55,99.05,7435.7,,,,
